# 7601 aluminio # 7325 Aço # 8108 Titanio # Fibra_de_carbono # 9301 armas de guerra # 8802 avioes_veiculos_aereos
CO_ANO;CO_MES;SH4;CO_PAIS;SG_UF_MUN;CO_MUN;KG_LIQUIDO;VL_FOB;IT_DESC
2021;3;3809;827;SP;3424402;18000;29590
2021;6;8536;275;SP;3449904;0;3411
2021;9;8803;160;SP;3449904;15;21234
2021;1;8419;249;SP;3454102;3449;48850
2021;5;4009;275;SP;3449904;0;9
2021;9;7616;538;SP;3449904;0;84
2021;6;2106;158;SP;3454102;0;1
2021;9;2503;97;SP;3424402;560000;213360
2021;10;1704;845;SP;3408504;1465;6533
2021;4;8483;580;SP;3449904;6;73
2021;8;7413;87;SP;3449904;1;949
2021;7;8544;160;SP;3454102;0;1612
2021;1;8483;275;SP;3454102;2;30630
2021;4;8531;239;SP;3449904;13;6816
2021;10;4008;845;SP;3424402;137;2723
2021;10;4010;493;SP;3424402;95;5283
2021;11;2835;493;SP;3449904;100000;137600
2021;4;3105;97;SP;3424402;532000;327180
2021;3;8537;249;SP;3454102;1;3920
2021;10;8302;275;SP;3424402;1;2449
2021;2;8703;87;SP;3454102;2400;19453
2021;5;8477;386;SP;3449904;4020;311003
2021;8;8538;361;SP;3449904;184;6218
2021;4;3304;63;SP;3449904;57276;216898
2021;11;7412;586;SP;3449904;92;2274
2021;9;4009;676;SP;3454102;0;129
2021;8;1902;767;SP;3449904;13;62
2021;6;8537;169;SP;3449904;12;305
2021;11;8431;589;SP;3454102;1;510
2021;6;6807;97;SP;3408504;29111;38610
2021;2;6914;249;SP;3449904;0;1184
2021;2;7019;249;SP;3454102;0;777
2021;9;3306;845;SP;3449904;4023;9116
2021;5;7212;158;SP;3424402;41936;72550
2021;11;1302;149;SP;3449904;10000;221350
2021;3;5603;158;SP;3424402;22663;117760
2021;8;1806;63;SP;3408504;32284;114396
2021;10;8547;345;SP;3454102;15;36
2021;7;3903;239;SP;3449904;81000;165849
2021;9;8415;158;SP;3454102;206;2975
2021;6;7419;23;SP;3449904;12;13378
2021;5;9020;275;SP;3449904;14;14595
2021;2;8484;815;SP;3454102;27;3557
2021;4;8507;345;SP;3449904;2728;15550
2021;6;8479;249;SP;3424402;4;724
2021;6;8481;275;SP;3424402;4;1488
2021;7;8483;87;SP;3449904;0;3057
2021;3;2710;434;SP;3449904;2670;8981
2021;7;3919;160;SP;3454102;0;10
2021;11;5807;249;SP;3454102;0;0
2021;5;8504;160;SP;3449904;1;41
2021;7;3917;603;SP;3449904;0;2816
2021;12;3301;573;SP;3454102;9;492
2021;7;9021;589;SP;3449904;2;711
2021;9;8504;589;SP;3449904;6264;79296
2021;5;8704;845;SP;3449904;79872;1007135
2021;2;806;53;SP;3449904;1800;9718
2021;9;8412;249;SP;3454102;70;942
2021;5;9032;275;SP;3449904;10;39385
2021;12;8302;493;SP;3454102;0;9410
2021;3;901;767;SP;3449904;218;714
2021;11;3305;573;SP;3454102;41;1518
2021;6;1806;767;SP;3449904;442;1038
2021;8;3401;97;SP;3449904;58;241
2021;8;3921;756;SP;3454102;3;106
2021;10;8201;249;SP;3449904;1;204
2021;4;8308;85;SP;3449904;0;8
2021;1;801;767;SP;3449904;17;120
2021;12;8533;169;SP;3454102;134;1444
2021;10;8418;158;SP;3449904;6872;55234
2021;2;3926;249;SP;3424402;53;11355
2021;3;3906;97;SP;3424402;120760;179644
2021;7;8310;399;SP;3449904;0;9
2021;5;9608;538;SP;3454102;6;1
2021;5;3302;845;SP;3454102;2039;22079
2021;1;7612;586;SP;3424402;34760;224554
2021;3;3305;158;SP;3454102;65;1886
2021;4;7005;169;SP;3408504;74026;23738
2021;10;3903;845;SP;3424402;400;1349
2021;7;8308;245;SP;3449904;0;96
